conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label
1905382905288806696,Thu Mar 27 22:14:19 +0000 2025,0,Motor dulu tuh pakai pertalite cuman sejak kasus oplos pertamax di pertamina bikin keluarga gak percaya samsek dan akhirnya pindah ke shell. Gak taunya setelah pindah motor jdi enteng bngt dibawanya gk seberat dulu (mama dan gua notice),1905382905288806696,,,in,,0,1,0,https://x.com/undefined/status/1905382905288806696,1223529185647329280,,negatif
1905209151829250350,Thu Mar 27 11:49:35 +0000 2025,0,@AgusHerd klo di kendari warga curiganya ada settingan pasca kasus pertamax oplosan itu. kasus pertamina pecah org2 tinggalkan pertamax. tdk lama pertalite yg ktahuan troplos (bnyak rusak motornya org). jdi org2 balik ngantri ke pertamax lg haha,1905225684970303623,,AgusHerd,in,,0,1,0,https://x.com/undefined/status/1905225684970303623,610718025,,negatif
1904734921274646884,Wed Mar 26 03:20:40 +0000 2025,0,dengar pendapat dengan Pertamina di Gedung DPR RI Senayan Jakarta Selasa (11/3/2025). Anggota DPR RI dari Komisi VI Mufti Anam mengusulkan agar Pertamina memberikan Pertamax secara gratis kepada masyarakat sebagai wujud kompensasi atas berbagai kasus yang belakangan terjadi.,1904735225089057258,,humaspoldajbr,in,,0,1,0,https://x.com/undefined/status/1904735225089057258,218742561,,negatif
1904149837404361127,Mon Mar 24 13:15:16 +0000 2025,12,@innovacommunity saya pikir jg begitu even yg pertalite rasanya much better.. logikanya hbs kena kasus pingin dpt trust lagi.. blm berani coba yg pertamax.. masih khawatir jg saat rakyat udah mulai lupa pertamina oleng lagi..,1904160086274256901,,innovacommunity,in,,1,0,0,https://x.com/undefined/status/1904160086274256901,1014587179,,positif
1903767241256312845,Mon Mar 24 11:59:34 +0000 2025,11,@annieyang__ FYI soal kasus korupsi pertamina itu harusnya customer yg pernah isi pertamax saat periode 2018-2023 itu dapat ganti rugi btw itu udh termasuk penipuan ke customer kalo di negara maju gitu sih,1904141033618972745,,annieyang__,in,,0,1,0,https://x.com/undefined/status/1904141033618972745,579703899,,negatif
1904123514392543310,Mon Mar 24 10:49:57 +0000 2025,0,guys meskipun sekarang yang lagi trending adalah demo tolak RUU TNI jangan sampai lupa kasus pertamax oplosan pertamina sampai kapanpun pertamina sudah menghancurkan kepercayaan masyarakat,1904123514392543310,,,in,,0,0,0,https://x.com/undefined/status/1904123514392543310,1656999505823399939,,positif
1904004175723462809,Mon Mar 24 02:55:44 +0000 2025,26,Kok bisa kasus kebakaran kilang minyak pertamina bisa pas banget dengan timingnya temuan pertamax di blending Sampe RON 86 rame ke publik? ,1904004175723462809,,,in,,0,2,5,https://x.com/undefined/status/1904004175723462809,1631819627587067904,,negatif
1903928458792817065,Sun Mar 23 21:54:52 +0000 2025,0,https://t.co/MkkRqHcAad Kurang cukup apa kami dibohongi Pertamina dengan kasus pertamax yang aslinya pertalite? Lah ini pertamax versi dark pisan. Apa jadinya kalau ini masuk tangki kendaraan? Apa bisa terbang? Mana pas banget momen mudik Indonesia gelap banget.,1903928458792817065,,,in,,0,0,0,https://x.com/undefined/status/1903928458792817065,1252282986805985287,,negatif
1903824129851072980,Sun Mar 23 15:00:18 +0000 2025,0,Kasus 300T pagar laut pertamina pertamax yg rugikan negara amat sangat banyak endingnya gimana? Sampai di tersanga doangka? Uang sebanyak itu kalau pemerintah memang berniat dan mau kerja bakalan ambil uang hasil korupsi para tersangka bukan malah kasusnya ngawang gini.,1903824129851072980,,,in,,0,1,0,https://x.com/undefined/status/1903824129851072980,1450056695728664576,,negatif
1903383660880912792,Sun Mar 23 03:29:49 +0000 2025,2,@Padakek @Mdy_Asmara1701 @ernestprakasa Itu sudah teruji seluruh rakyat di tipu susu kental manis puluhan tahun ngk ribut tuh sampai ke cuci otak nya walau sudah dibilang itu bukan susu kalo kita beli martabak masih aja di tulis susu kasus pertamax yg di tipu itu kan rakyat bukan pertamina rakyat ngamuk? Kan ngk,1903650363867324728,,Padakek,in,,0,0,0,https://x.com/undefined/status/1903650363867324728,1599823232190025728,,negatif
1903198191560130996,Fri Mar 21 21:33:03 +0000 2025,1,UNTUK mengantisipasi terulangnya kasus BBM Pertamax bercampur air di Kota Solo Walikota Respati Ardi ajak Pertamina Patra Niaga Regional Jateng dan Hiswanamigas setempat melakukan pengecekan BBM di SPBU. #BBM #WalikotaSolo #Respati #SPBU #solo https://t.co/CYKbeYlIJZ,1903198191560130996,,,in,,0,0,0,https://x.com/undefined/status/1903198191560130996,1885187110040461312,,negatif
1902356832993341486,Fri Mar 21 15:18:55 +0000 2025,0,@CimploP @turydie @kegblgnunfaedh Foto itu kemungkinan bukan asli tapi manipulasi atau settingan untuk humor/satir. Menampilkan orang di ladang mirip ganja dengan latar Gunung Bromo satu pakai kaos PERTAMAX CORRUPTION yang merujuk kasus korupsi Pertamina. Ganja ilegal di Indonesia dan konteks lucu dari,1903104039765905734,,CimploP,in,,0,0,0,https://x.com/undefined/status/1903104039765905734,1720665183188922368,,negatif
1902997035059413270,Fri Mar 21 08:13:43 +0000 2025,0,Di hantam sana sini dari awal ini Danantara eh engga Pagar laut dulu baru kasus lpg terus Danantara Kasus pertamina pertamax RRUTNI otw RUU POLRI Otw RUU KEJAKSAAN besok- besok apa lagi? Kenapa engga buat UU mutlak untuk presiden terus tulis segede gabang,1902997035059413270,,,in,,0,1,0,https://x.com/undefined/status/1902997035059413270,1450056695728664576,,netral
1902958526798172341,Fri Mar 21 05:40:42 +0000 2025,21,- Pertamina oplos pertamax - Korupsi di BUMN - BUMN rugi terus - Kasus Kanjuruhan nggak tuntas - Liga 1 gak ada kemajuan - Mecat STY ngeganti ke Kluivert cuma buat dibantai Australia 5-1 Udah lebih dari cukup sih buat si Erick mundur. #ErickThohirOut #KluivertOut,1902958526798172341,,,in,,0,0,4,https://x.com/undefined/status/1902958526798172341,203421950,,positif
1902681566968676596,Fri Mar 21 01:44:25 +0000 2025,1,@ItbRonny2 @Bolanet Erik bentar lg masuk penjara dg kasus sulap oplos pertalite menjadi pertamax round 92 oleh pertamina ... hehehe kekalahan PSSI adalah permainan sang ketua pssi https://t.co/ZtnQfFZ8dW,1902899065324703985,https://pbs.twimg.com/tweet_video_thumb/Gmh0m-maEAEAkAu.jpg,ItbRonny2,in,,0,0,0,https://x.com/undefined/status/1902899065324703985,1569288338095636482,,netral
1902362344195543491,Wed Mar 19 14:13:26 +0000 2025,0,Kerugian Negara dalam Kasus Pertamina Pertamax Oplosan Hampir 1 Kuadriliun Itu Berapa Triliun? https://t.co/7hbo0eEstI,1902362785842966746,,ISalutem,in,,0,1,0,https://x.com/undefined/status/1902362785842966746,1311183942037327872,,netral
1901865894986527179,Tue Mar 18 14:54:26 +0000 2025,1,@EviDrajat Bawa- bawa marwah. Noh kasus pertamina kabarnya gimana pak? Beritanya mandek 25 Feb di beritain sama media apa di stop 7 tersangka tdk ada kabar beritanya lagi itu kasus pertamax???,1902010714963026160,,EviDrajat,in,,0,0,0,https://x.com/undefined/status/1902010714963026160,1450056695728664576,,netral
1901858602555412820,Tue Mar 18 04:50:00 +0000 2025,1,KPK Periksa Eks Dirut PT Pertamina Nicke Widyawati Jadi Saksi Kasus PT PGN #kpk #selasa #korupsi #migas #pertamina #pertamax #pertalite #ptpgn #nickewidyawati #beritanasional https://t.co/bEugH6gJNs,1901858602555412820,,,in,,0,0,0,https://x.com/undefined/status/1901858602555412820,1769451991124832257,,negatif
1894360490790584423,Tue Mar 18 00:56:58 +0000 2025,0,@ayamgeprek19_ @txtdaritng sjk pertamina ngoplos bensin pertalite jd pertamax tmbh diperparah lg kasus korupsi hampir 1000T. emng disengaja tuh pertamina ngehalangin pom swasta buat ngedistribusiin bensin biar org ngewajibin bralih dan pakai pertamina. hadeuh mainnya kog gini amat (2),1901799957285515461,,hny_shd,in,,0,0,0,https://x.com/undefined/status/1901799957285515461,1824338055056199684,,netral
1901512171013788059,Mon Mar 17 20:10:49 +0000 2025,0,@KrisyantoOni Ketololan apa lagi nich apa dia tidak tau beberapa kasus korupsi langsung menjadikan rakyat korban; Pertamina : Pertamax Oplos Emas: Palsu Gas 3 KG : kurang dari 3 KG MinyaKita: kurang dari 1 lt Besar : kurang dari 5 KG Lho diam ajha dul jangan kau umbar kebodohan ...,1901727946433597479,,KrisyantoOni,in,,0,1,0,https://x.com/undefined/status/1901727946433597479,949525285828833280,,negatif
1901553783152455827,Mon Mar 17 08:38:45 +0000 2025,0,Survei yang dilakukan oleh OtoDriver menunjukkan bahwa 90% responden lebih memilih BBM swasta meskipun harganya lebih mahal dibandingkan BBM non-subsidi Pertamina. Hal ini diduga akibat kasus dugaan pengoplosan Pertamax-Pertalite yang merugikan negara hingga Rp 197 triliun per https://t.co/vaMsdLhaI1,1901553783152455827,https://pbs.twimg.com/media/GmOtFdhaAAANwih.jpg,,in,,0,0,0,https://x.com/undefined/status/1901553783152455827,1885555382514507776,,netral
1900663421538078994,Sun Mar 16 14:37:16 +0000 2025,0,@BosPurwa @prabowo Jadi dgn kata lain Pertamina beli impor BBM tidak langsung dari Produsen nya tapi melalui vendor / Makaler dan itupun tidak lgs dijual ke Masyarakat masuk lg ke pengelolaan hulu migas bisa di tambah ) dikurangi oktan nya atau kasus kemarin dioplos ' Pertamax dgn Pertalite.,1901281617127322031,,BosPurwa,in,,0,0,0,https://x.com/undefined/status/1901281617127322031,1837886130785796096,,negatif
1901159353555808708,Sun Mar 16 06:31:26 +0000 2025,0,[FULL] Komisi VI DPR RI Cecar Dirut Pertamina soal Kasus Pertamax Oplosa... https://t.co/F9MHNzHNZT lewat @YouTube,1901159353555808708,,,in,,0,0,0,https://x.com/undefined/status/1901159353555808708,1330435611430440962,,negatif
1900749947664011295,Sun Mar 16 05:47:13 +0000 2025,0,@MRXT14 @PartaiSocmed Dan itu tuduhan dari OCCRP sama kayak dulu tuduhan pertamax oplosan sebelum kasus korupsi pertamina. Nah tanya kenapa Jokowi masih bebas? Kenapa tidak tanya juga sama Hafez al-Assad bapaknya Bashar presiden Suriah yg digulingkan dimana dulunya tidak dihukum &amp; masih bebas2 saja?,1901148226536829018,,MRXT14,in,,0,1,0,https://x.com/undefined/status/1901148226536829018,2492724062,,negatif
1901125782644421036,Sun Mar 16 04:18:02 +0000 2025,0,Setelah kasus Pertamina mengoplos Pertamax saya jadi rada curiga sama negara. Jangan² tabung LPG untuk rakyat miskin seperti kita ini berisi kentut para pejabat! Atau mungkin ternyata isinya adalah kentut Jokowi plot twist sekali bukan!?,1901125782644421036,,,in,,0,0,0,https://x.com/undefined/status/1901125782644421036,1193130747160186886,,netral
1900544106369282474,Sun Mar 16 02:53:22 +0000 2025,1,@LaRam_Jer @kompascom Kasus korupsi pertamina bisa mulai dari Andre Rosiade gerindra ? @_riverheaven @liputan6dotcom @KejaksaanRI #pertamax https://t.co/ap1RUfk8s5,1901104476053787039,https://pbs.twimg.com/media/GmIUcTrbkAA2bn3.jpg,LaRam_Jer,in,,0,1,0,https://x.com/undefined/status/1901104476053787039,2857645520,,negatif
1895478648729485460,Sat Mar 15 00:05:06 +0000 2025,0,@pertamina Ibu tiga orang anak ini ikut terseret dalam mega kasus pertamax oplosan Pertamina.,1900699744177189103,,firmancreator,in,,0,0,0,https://x.com/undefined/status/1900699744177189103,1861568531365797888,,negatif
1900299411340820496,Fri Mar 14 16:30:29 +0000 2025,0,@dialrry Jauh sebelum kasus pertamax BPOM sudah bikin rusak generasi penerus &amp; para ortu. 1 generasi dirusak &amp; ga pernah dibahas spt oplosan dll BPOM setara ga ama pertamina antam minyakkita gasmelon ?,1900585336075677894,,dialrry,in,,0,0,0,https://x.com/undefined/status/1900585336075677894,1627358354380320769,,netral
1900581398085603592,Fri Mar 14 16:14:51 +0000 2025,20,Setelah memeriksa Ahok sebagai saksi kasus korupsi Pertamina Kejagung siap mengumumkan tersangka baru korupsi oplos Pertamax. Rupanya Kejagung dapat petunjuk dari Ahok. https://t.co/BSX46Ljuu3,1900581398085603592,https://pbs.twimg.com/ext_tw_video_thumb/1900581288509329408/pu/img/9tARQgfHkmzGkOi-.jpg,,in,,1,2,9,https://x.com/undefined/status/1900581398085603592,903306838552092672,,netral
1900499403971940712,Fri Mar 14 10:49:02 +0000 2025,0,Kala Komisi VI DPR Cecar Dirut Pertamina soal Kasus Pertamax Oplosan https://t.co/CzyPMSdkF8 lewat @YouTube,1900499403971940712,,,in,,0,0,0,https://x.com/undefined/status/1900499403971940712,1330435611430440962,,negatif
1900465231547232404,Fri Mar 14 08:33:14 +0000 2025,0,KOMISARIS UTAMA AKAN TERSERET DALAM KASUS PERTAMINA YG MENIPU WARGA INDONESIA DGN PERTAMAX OPLOSAN DAN SUNTIKAN GAS MELON. PERTAMINA DILAHIRKAN UNTUK MERAMPOG MENIPU MENGGARONG KEKAYAAN NEGARA DGN ANEKA REKAYASA TIPU2 OPLOS2 SUNTIK2 TABUNG GAS.,1900465231547232404,,,in,,0,0,0,https://x.com/undefined/status/1900465231547232404,1841660375223402496,,negatif
1900400265586762040,Fri Mar 14 04:15:05 +0000 2025,0,Anggota DPR RI Singgung Pertamina yang Sewa Anak Dedy Corbuzier usai Ramai Kasus Pertamax Oplosan https://t.co/XninD8WwBi https://t.co/FaqDX2kDGn,1900400265586762040,https://pbs.twimg.com/media/Gl-T-EnbYAEwwv3.jpg,,in,,0,0,0,https://x.com/undefined/status/1900400265586762040,1748579061465804800,,positif
1899681520870388037,Wed Mar 12 04:39:03 +0000 2025,0,HOTMAN PARIS TIDAK PROFESIONAL DALAM KASUS MEGA PERTAMINA KORUPSI DENGAN OPLOSAN MINYAK BAHAN BAKAR PERTAMAX SESAMPAI INGIN MENGHENTIKAN AHOK MEMBONGKAR KASUS INI MENYURUH JAKSA AGUNG TERSANGKAN ATAU TERDAKWAKAN ATAU JUGA PENJARAKAN AHOK BILA MAU BONGKAR KASUS MEGA PERTAMINA https://t.co/GrBTZuOfQI,1899681520870388037,https://pbs.twimg.com/media/Gl0GRAKaYAA_zLe.jpg,,in,,0,0,0,https://x.com/undefined/status/1899681520870388037,1027203563615793152,,positif
1899678843134452219,Wed Mar 12 04:28:25 +0000 2025,0,Kasus Pertamax Oplosan Dirut Pertamina Siap Diproses Hukum https://t.co/Zg9TApRdle,1899678843134452219,,,in,,0,0,0,https://x.com/undefined/status/1899678843134452219,3306771829,,negatif
1899667767235641643,Wed Mar 12 03:44:24 +0000 2025,0,Mahfud MD Tak Yakin Ahok Terlibat Kasus Pertamina Minta Bongkar Tangan Besar dalam Pertamax Oplosan https://t.co/P6sJ16i4bS lewat @tribunnews,1899667767235641643,,,in,,0,0,0,https://x.com/undefined/status/1899667767235641643,1239919987227127808,,negatif
1899559777463877786,Wed Mar 12 03:07:37 +0000 2025,4,@Gojekmilitan Alhamdulillah pertamina jadi ganti rugi kasus pertamax dengan membayar kerugian dan diserahkan ke perwakilan rakyat kita keren skali DPR Asu,1899658509081624714,,Gojekmilitan,in,,0,0,0,https://x.com/undefined/status/1899658509081624714,1244524407134928898,,positif
1899653689436254519,Wed Mar 12 02:48:28 +0000 2025,0,Anggota Komisi VI DPR RI Mufti Anam mengkritik keras Direktur Utama Pertamina atas beberapa kasus yang melibatkan pertamina terutama terkait dengan pertamax oplosan. https://t.co/ItVtVHTsC3 #pertamina #pertamaxoplosan #kasuskorupsi #imporminyak,1899653689436254519,,,in,,0,1,0,https://x.com/undefined/status/1899653689436254519,1450957656,,netral
1899618964671791521,Wed Mar 12 00:30:29 +0000 2025,18,Dirut Pertamina Akui Sengaja Menghilang Setelah Kasus Pertamax Terbongkar Baca di: https://t.co/wYD1xyu7My https://t.co/PKIM6a8tuO,1899618964671791521,https://pbs.twimg.com/media/GlzNRyPa8AAYOnJ.jpg,,in,,0,6,3,https://x.com/undefined/status/1899618964671791521,23343960,,negatif
1899560020481822942,Tue Mar 11 20:36:15 +0000 2025,0,Seringkali ngeliat instansi pemerintah negeri konoha ini penanganan dari tim humas nya kurang maksimal dan tidak mencerminkan nilai kehumasan sendiri yang terbuka dan transparansi Contoh : kasus Pertamax Oplos Pertamina Kasus penundaan pengangkatan ASN 2024,1899560020481822942,,,in,,0,1,0,https://x.com/undefined/status/1899560020481822942,1240273601225314305,,negatif
1899467475814666331,Tue Mar 11 14:28:31 +0000 2025,1,Masih belum reda heboh Pertamax dioplos oleh oknum Pertamina yg rugikan negara triliunan rupiah kini muncul kasus Pertalite dioplos oknum SPBU di Medan. Eh tiba2 ada lagi kasus minyak goreng oplosan di Gorontalo. Ampun... Kira2 bakal muncul oplosan apalagi di negeri ini? https://t.co/TEJfkij4g5,1899467475814666331,https://pbs.twimg.com/media/GlxDmSqacAAP8ct.jpg,,in,,0,0,0,https://x.com/undefined/status/1899467475814666331,127800170,,negatif
1896820180422181033,Tue Mar 11 08:12:18 +0000 2025,0,@baladatemp81441 @dimaspram96 @Droendroen @cnbcindonesia Udah tau KASUS Pertamina oplosan pertamax? Goblok!!!,1899372798784761885,,baladatemp81441,in,,0,0,0,https://x.com/undefined/status/1899372798784761885,221683270,,netral
1899344101641945580,Tue Mar 11 06:18:16 +0000 2025,0,Kalau kemaren kasus Pertamina pertamax dioplos / dipalsuin itu yg jasa tambal ban dan pompa nitrogen beneran isi nitrogen ga tu?,1899344101641945580,,,in,,0,1,0,https://x.com/undefined/status/1899344101641945580,519632190,,negatif
1899318899050795109,Tue Mar 11 04:38:07 +0000 2025,0,Kasus pertamina pertamax apa kabar sekarang? Endingnya hanya sampai tersangka 7 org ka? Tdk ada pidana seumur hidup dan denda balikin semua uang hasil korupsi mereka dengan nominal sama? Oh lupa denda dan pidana bisa di bicarakan ribuan triliun dendanya mungkin hny M.,1899318899050795109,,,in,,0,0,0,https://x.com/undefined/status/1899318899050795109,1450056695728664576,,negatif
1899315202463793547,Tue Mar 11 04:23:26 +0000 2025,0,Kasus korupsi pertamina dan pertamax oplosan akan jadi pintu masuk... Apakah Prabowo msh kuat utk bersih2 atau sudah/sedang bernegosiasi dgn para koruptor ? @Gerindra,1899315202463793547,,,in,,0,0,0,https://x.com/undefined/status/1899315202463793547,187751094,,negatif
1899233981876650203,Mon Mar 10 23:00:41 +0000 2025,20,Lagi Sepi Karena Kasus Pertamax Oplosan Eh Viral Video Karyawan SPBU Pertamina Maki-maki dan Hina Konsumen https://t.co/pCN5S0AuwF,1899233981876650203,,,in,,0,0,18,https://x.com/undefined/status/1899233981876650203,887743587579944960,,netral
1899097917194977485,Mon Mar 10 14:00:01 +0000 2025,2,MANTAN Menteri Energi dan Sumber Daya Mineral (ESDM) Sudirman Said angkat bicara soal kasus korupsi yang terjadi pada PT Pertamina terkait pengoplosan bahan bakar minyak (BBM) jenis Pertalite menjadi Pertamax. https://t.co/ZhnjeHI8DQ,1899097917194977485,,,in,,0,0,0,https://x.com/undefined/status/1899097917194977485,68930552,,netral
1899076322720387137,Mon Mar 10 12:34:37 +0000 2025,0,Kasus ini melibatkan sembilan tersangka termasuk enam pegawai Pertamina dan tiga pihak swasta dengan kerugian negara mencapai Rp193 7 triliun. Penyelidikan bermula dari keluhan masyarakat di Papua dan Palembang terkait kualitas Pertamax yang buruk di daerah tersebut.,1899076424952095024,,feovle,in,,0,1,0,https://x.com/undefined/status/1899076424952095024,3191857536,,negatif
1899016826430050404,Mon Mar 10 08:37:48 +0000 2025,0,MANTAN Menteri Energi dan Sumber Daya Mineral (ESDM) Sudirman Said angkat bicara soal kasus korupsi yang terjadi pada PT Pertamina terkait pengoplosan bahan bakar minyak (BBM) jenis Pertalite menjadi Pertamax. https://t.co/ZhnjeHIGto,1899016826430050404,,,in,,0,0,0,https://x.com/undefined/status/1899016826430050404,68930552,,netral
1898997647136137627,Mon Mar 10 07:49:16 +0000 2025,0,[Terjerat Kasus Korupsi Riva Siahaan Oplos Pertalite ke Pertamax!] Dongan BK! Tidak sedikit masyarakat terdampak dari kecurangan yang dilakukan Dirut Pertamina serta jajarannya. Bahkan menanggung kerugian kendaraan yang rusak akibat menggunakan bensin oplosan tersebut,1899004614386851909,,batakkerencom,in,,0,2,0,https://x.com/undefined/status/1899004614386851909,1652576864739938304,,negatif
1898997689150554274,Mon Mar 10 07:21:45 +0000 2025,4,Update Kasus Pertamax Oplosan: BBM Pertamina Terjamin Kualitasnya @kompascom #PertamaxBerkualitas #BBMTerjamin #BanggaBuatanIndonesia #DukungProdukLokal https://t.co/MycqhqsuQS,1898997689150554274,https://pbs.twimg.com/amplify_video_thumb/1898997540194021376/img/HflfXHSTGMGybVr3.jpg,,in,,0,3,0,https://x.com/undefined/status/1898997689150554274,1825382097038856192,,negatif
1898968330998018451,Mon Mar 10 05:25:05 +0000 2025,2,Update Kasus Pertamax Oplosan: BBM Pertamina Terjamin Kualitasnya Kejaksaan Agung menegaskan bahwa BBM Pertamina termasuk Pertamax tetap sesuai standar dan aman digunakan. #PertamaxBerkualitas #BBMTerjamin #BanggaBuatanIndonesia #DukungProdukLokal @NarasiNewsroom @detikcom https://t.co/CxSd8aPlCZ,1898968330998018451,https://pbs.twimg.com/ext_tw_video_thumb/1898968279236128768/pu/img/hWNgJudsNlVNVy2J.jpg,,in,,0,2,0,https://x.com/undefined/status/1898968330998018451,1826147358318743552,,netral
1898373509476421894,Sat Mar 08 14:01:29 +0000 2025,0,Kasus Korupsi PERTAMINA Serta Peran Masing Masing Tersangka Memuluskan Oplosan Pertamax https://t.co/l54m8pZvoa lewat @Pojok Suramadu,1898373509476421894,,,in,,0,0,0,https://x.com/undefined/status/1898373509476421894,3004063976,,netral
1898213015012434161,Sat Mar 08 03:23:44 +0000 2025,0,Usai Kasus Pertamax Oplosan Bos Pertamina Tantang Pihak Ketiga Uji BBM! https://t.co/DvRKXJ75RY Baim Fadil ODGJ #SesuaiMaumu https://t.co/6cOeC5nt5W,1898213015012434161,https://pbs.twimg.com/media/GlfOed4boAAg9gd.jpg,,in,,0,0,0,https://x.com/undefined/status/1898213015012434161,110151062,,netral
1898054556506096101,Fri Mar 07 16:54:05 +0000 2025,2,Kasus Pertamax Oplosan Bikin Masyarakat Makin Tak Percaya pada Pertamina. https://t.co/77HMd6G1ar https://t.co/bTn8sJmqDi,1898054556506096101,https://pbs.twimg.com/media/Glc-jyybwAAUbXZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1898054556506096101,1443801854756880385,,netral
1898050894715121807,Fri Mar 07 16:39:32 +0000 2025,0,Kasus Pertamax Oplosan Bikin Masyarakat Makin Tak Percaya pada Pertamina. Skandal ini menunjukkan betapa lemahnya sistem pengawasan dan betapa rentannya sektor energi terhadap praktik mafia migas. https://t.co/CMw2yvhvGr https://t.co/EtYUVp2Cl1,1898050894715121807,https://pbs.twimg.com/media/Glc7OgNbMAAoXl6.jpg,,in,,0,0,0,https://x.com/undefined/status/1898050894715121807,1866478058582257664,,negatif
1898045329297359097,Fri Mar 07 16:17:25 +0000 2025,0,Kejagung minta publik tetap tenang terkait kasus Pertamina. #berita #pertamina #kejagung #pertamax https://t.co/SX7BHInLwk,1898045329297359097,https://pbs.twimg.com/media/Glc2J4mbkAAeHZb.jpg,,in,,0,0,0,https://x.com/undefined/status/1898045329297359097,1861952017914011648,,netral
1897921553188503569,Fri Mar 07 11:44:14 +0000 2025,0,@KejaksaanRI @pertamina . Ada teori Iceberg . Kasus mega korupsi Pertamina ini menandakan ada yang tidak beres di tubuh Pertamina selama ini. Puncaknya: mega korupsi Pertamina. Menipu rakyat dari 2018-2023: Pertamax rasa Pertalite. Tai banget.,1897976583354564753,,KejaksaanRI,in,,0,0,0,https://x.com/undefined/status/1897976583354564753,95820844,,negatif
1897976528342073589,Fri Mar 07 11:44:01 +0000 2025,0,Gunakan BBM Pertamina tanpa ragu! Kejagung memastikan tidak ada keterkaitan kasus dengan produk sejak 2024. #berita #pertamina #kejagung #erickthohir #pertamax #pertalite #bensin #beritaviral https://t.co/NxF1szsXsY,1897976528342073589,https://pbs.twimg.com/media/Glb3lszbwAI3v31.jpg,,in,,0,1,0,https://x.com/undefined/status/1897976528342073589,3103258093,,negatif
1897966782234742955,Fri Mar 07 11:05:18 +0000 2025,1,Kritik muncul lantaran unggahan ini bertepatan dengan mencuatnya kasus dugaan k0rupsi di anak perusahaan Pertamina terkait Pertamax oplosan. Banyak netizen menilai bahwa Azka dan Nada sengaja dipilih untuk memperbaiki citra Pertamina di tengah kontroversi yang sedang terjadi. https://t.co/sWX2mrJZDX,1897966782234742955,https://pbs.twimg.com/media/GlbusSbbwAU968k.jpg,,in,,0,0,0,https://x.com/undefined/status/1897966782234742955,1680649537822789632,,netral
1897961174626713842,Fri Mar 07 10:43:02 +0000 2025,0,mengenai adanya BBM Pertamax dari Pertamina yang diduga dioplos imbas dari terjadinya kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina Subholding dan Kontraktor Kontrak Kerjasama (KKKS) tahun 2018 2023. Ia mengatakan bahwa waktu terjadinya https://t.co/YsSckj1itm,1897961182373593432,https://pbs.twimg.com/ext_tw_video_thumb/1897960994749792258/pu/img/TxXxtZbUt2lJ2p4E.jpg,alineadotid,in,,0,1,0,https://x.com/undefined/status/1897961182373593432,354168059,,netral
1897605681638953433,Fri Mar 07 09:02:25 +0000 2025,0,@kegblgnunfaedh gue baru kemarin aja baru pakai shell krn ada kasus oplosan pertamina trnyata menyesal bgt.... kenapa gak dr dulu gue pakai shell motor gue lbih halus mesinnya kencang n irit haga cuma beda tipis bgt... slama ini gue dibegoin pakai.pertamax... assuuuu,1897935858529186177,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1897935858529186177,1907507726,,netral
1897868194775547915,Fri Mar 07 05:08:30 +0000 2025,10,Dan lucunya lagi sekelas Kejagung malah mengendorse Pertamina. Meminta warga kembali ke pertamax Panik ya? Selain mogok membeli pertamax warga juga melaporkan kasus ini ke ranah hukum Tolak RUU Kejaksaan #IndonesiaGelapJilid2 https://t.co/gIQ5fR3FDp,1897876991279612307,https://pbs.twimg.com/media/GladEKMboAApoXI.jpg,how378_,in,,0,0,8,https://x.com/undefined/status/1897876991279612307,1370742494778912776,,positif
1897872916789764484,Fri Mar 07 04:52:18 +0000 2025,0,Liked on YouTube: VOI Hari Ini: Kasus Pertamax Oplosan Pertamina Negara Rugi 968 5 Triliun Ahok Bakal Diperiksa? https://t.co/Yhf8clWmp5,1897872916789764484,,,in,,0,0,0,https://x.com/undefined/status/1897872916789764484,1578222594,,netral
1897862278806225000,Fri Mar 07 04:10:02 +0000 2025,72,Bongkar Kasus Pertamax Oplosan Kejagung Minta Rakyat Jangan Tinggalkan Pertamina https://t.co/zGdJfYeD7b,1897862278806225000,,,in,,25,130,14,https://x.com/undefined/status/1897862278806225000,18129942,,negatif
1897844509301784732,Fri Mar 07 03:30:54 +0000 2025,1,@hagogah Pekerja di SCBD mulai menyadari ketidakpuasan terhadap situasi saat ini terutama setelah kasus Pertamina mencuat. Banyak yang mengeluhkan kerusakan kendaraan dan antusias mengisi kanal pengaduan bagi warga yang terdampak dugaan manipulasi Pertalite menjadi Pertamax. ️ https://t.co/lk5rSpzgI6,1897852432555950247,https://pbs.twimg.com/media/GlaGtW3aEAARbmd.jpg,hagogah,in,,0,1,0,https://x.com/undefined/status/1897852432555950247,52336445,,netral
